order_id,date,time,cust_id
3478,2015-02-28,12:34:26,51
3479,2015-02-28,12:36:18,26
3480,2015-02-28,12:44:01,29
3481,2015-02-28,12:48:17,39
3482,2015-02-28,13:05:32,11
3483,2015-02-28,13:09:50,8
3484,2015-02-28,13:57:51,28
3485,2015-02-28,14:02:50,2
3486,2015-02-28,14:10:13,41
3487,2015-02-28,14:20:54,10
3488,2015-02-28,14:52:00,14
3489,2015-02-28,15:08:43,49
3490,2015-02-28,15:26:21,1
3491,2015-02-28,15:44:50,33
3492,2015-02-28,16:01:29,29
3493,2015-02-28,16:30:08,8
3494,2015-02-28,16:34:35,23
3495,2015-02-28,16:55:06,34
3496,2015-02-28,17:01:57,14
3497,2015-02-28,17:19:30,27
3498,2015-02-28,17:19:47,29
3499,2015-02-28,17:28:45,33
3500,2015-02-28,17:41:37,52
3501,2015-02-28,17:45:11,52
3502,2015-02-28,18:02:19,6
3503,2015-02-28,18:15:31,22
3504,2015-02-28,18:16:10,36
3505,2015-02-28,18:35:20,9
3506,2015-02-28,18:39:46,23
3507,2015-02-28,18:47:24,21
3508,2015-02-28,18:58:46,44
3509,2015-02-28,19:05:49,11
3510,2015-02-28,19:21:12,49
3511,2015-02-28,19:23:54,13
3512,2015-02-28,19:39:15,5
3513,2015-02-28,19:44:10,45
3514,2015-02-28,19:59:10,10
3515,2015-02-28,20:00:18,15
3516,2015-02-28,20:05:17,16
3517,2015-02-28,20:06:50,52
3518,2015-02-28,20:40:24,15
3519,2015-02-28,20:42:48,48
3520,2015-02-28,20:47:42,19
3521,2015-02-28,20:51:13,4
3522,2015-02-28,21:03:34,29
3523,2015-02-28,21:06:54,39
3524,2015-02-28,21:14:22,40
3525,2015-02-28,21:21:02,30
3526,2015-02-28,21:28:39,14
3527,2015-02-28,21:30:14,34
3528,2015-02-28,21:39:40,11
3529,2015-02-28,21:52:13,2
3530,2015-02-28,23:05:17,14
3531,2015-03-01,11:34:00,32
3532,2015-03-01,11:49:27,37
3533,2015-03-01,12:08:01,25
3534,2015-03-01,12:33:49,10
3535,2015-03-01,12:47:14,12
3536,2015-03-01,12:51:19,10
3537,2015-03-01,12:52:52,45
3538,2015-03-01,13:25:47,44
3539,2015-03-01,14:08:51,44
3540,2015-03-01,14:20:57,22
3541,2015-03-01,14:39:01,6
3542,2015-03-01,14:40:22,45
3543,2015-03-01,14:41:33,23
3544,2015-03-01,14:56:46,8
3545,2015-03-01,15:10:04,21
3546,2015-03-01,15:20:14,34
3547,2015-03-01,15:47:40,22
3548,2015-03-01,15:57:50,6
3549,2015-03-01,16:58:16,50
3550,2015-03-01,17:04:49,20
3551,2015-03-01,17:04:51,26
3552,2015-03-01,17:06:58,10
3553,2015-03-01,17:29:42,5
3554,2015-03-01,17:42:36,43
3555,2015-03-01,17:48:53,14
3556,2015-03-01,17:52:21,47
3557,2015-03-01,18:07:12,26
3558,2015-03-01,18:08:01,6
3559,2015-03-01,18:17:40,31
3560,2015-03-01,18:19:41,49
3561,2015-03-01,18:36:33,43
3562,2015-03-01,18:41:16,40
3563,2015-03-01,18:44:52,21
3564,2015-03-01,18:56:36,38
3565,2015-03-01,19:01:34,3
3566,2015-03-01,19:14:27,17
3567,2015-03-01,19:20:28,7
3568,2015-03-01,19:27:23,44
3569,2015-03-01,19:39:29,19
3570,2015-03-01,19:43:37,2
3571,2015-03-01,19:56:35,38
3572,2015-03-01,20:06:37,5
3573,2015-03-01,20:07:52,41
3574,2015-03-01,20:49:00,18
3575,2015-03-01,21:10:58,46
3576,2015-03-01,22:00:46,20
3577,2015-03-01,22:08:42,49
3578,2015-03-01,22:23:48,31
3579,2015-03-01,22:59:18,2
3580,2015-03-02,11:49:24,24
3581,2015-03-02,11:52:25,3
3582,2015-03-02,11:55:07,14
3583,2015-03-02,12:07:16,9
3584,2015-03-02,12:30:47,46
3585,2015-03-02,12:33:30,4
3586,2015-03-02,12:34:55,2
3587,2015-03-02,12:39:13,48
3588,2015-03-02,12:42:52,20
3589,2015-03-02,12:46:49,1
3590,2015-03-02,12:50:05,36
3591,2015-03-02,13:07:22,49
3592,2015-03-02,13:11:50,43
3593,2015-03-02,13:15:28,1
3594,2015-03-02,13:22:54,23
3595,2015-03-02,13:33:21,52
3596,2015-03-02,13:37:06,43
3597,2015-03-02,13:43:07,2
3598,2015-03-02,13:46:38,15
3599,2015-03-02,13:59:44,27
3600,2015-03-02,14:01:10,34
3601,2015-03-02,14:04:41,45
3602,2015-03-02,14:43:05,32
3603,2015-03-02,15:01:31,27
3604,2015-03-02,15:27:26,6
3605,2015-03-02,15:27:51,24
3606,2015-03-02,15:40:12,23
3607,2015-03-02,15:43:31,35
3608,2015-03-02,15:50:46,26
3609,2015-03-02,15:53:54,43
3610,2015-03-02,16:19:32,8
3611,2015-03-02,16:28:50,6
3612,2015-03-02,16:36:01,24
3613,2015-03-02,16:36:54,33
3614,2015-03-02,16:58:21,43
3615,2015-03-02,17:13:08,47
3616,2015-03-02,17:19:07,40
3617,2015-03-02,17:31:32,36
3618,2015-03-02,17:33:55,50
3619,2015-03-02,17:47:31,31
3620,2015-03-02,17:54:08,40
3621,2015-03-02,18:02:16,13
3622,2015-03-02,18:06:22,40
3623,2015-03-02,18:20:06,7
3624,2015-03-02,18:25:01,1
3625,2015-03-02,18:29:22,6
3626,2015-03-02,18:29:51,41
3627,2015-03-02,18:45:21,41
3628,2015-03-02,19:01:00,2
3629,2015-03-02,19:09:34,20
3630,2015-03-02,19:34:40,34
3631,2015-03-02,20:41:25,19
3632,2015-03-02,21:00:34,45
3633,2015-03-02,21:03:49,47
3634,2015-03-02,21:16:40,5
3635,2015-03-02,21:28:09,51
3636,2015-03-02,21:34:03,3
3637,2015-03-02,22:21:24,41
3638,2015-03-03,11:26:02,40
3639,2015-03-03,11:31:41,24
3640,2015-03-03,11:50:41,45
3641,2015-03-03,12:14:07,36
3642,2015-03-03,12:24:18,15
3643,2015-03-03,12:39:57,23
3644,2015-03-03,12:48:47,45
3645,2015-03-03,12:57:06,48
3646,2015-03-03,12:57:32,42
3647,2015-03-03,13:01:48,16
3648,2015-03-03,13:05:06,39
3649,2015-03-03,13:07:20,11
3650,2015-03-03,13:13:33,28
3651,2015-03-03,13:16:50,48
3652,2015-03-03,13:21:01,36
3653,2015-03-03,13:25:29,43
3654,2015-03-03,13:38:34,6
3655,2015-03-03,13:39:24,9
3656,2015-03-03,13:41:05,2
3657,2015-03-03,13:53:01,30
3658,2015-03-03,14:00:33,15
3659,2015-03-03,14:03:25,21
3660,2015-03-03,14:08:53,36
3661,2015-03-03,15:05:02,37
3662,2015-03-03,15:34:25,31
3663,2015-03-03,15:47:14,47
3664,2015-03-03,15:55:09,23
3665,2015-03-03,16:32:20,24
3666,2015-03-03,16:43:44,6
3667,2015-03-03,16:46:19,44
3668,2015-03-03,17:06:11,31
3669,2015-03-03,17:19:38,29
3670,2015-03-03,17:27:05,25
3671,2015-03-03,17:27:27,1
3672,2015-03-03,17:29:49,20
3673,2015-03-03,17:48:45,27
3674,2015-03-03,17:58:31,20
3675,2015-03-03,18:18:27,38
3676,2015-03-03,18:29:01,4
3677,2015-03-03,18:36:32,34
3678,2015-03-03,18:41:49,23
3679,2015-03-03,18:45:59,13
3680,2015-03-03,19:10:38,49
3681,2015-03-03,19:11:50,39
3682,2015-03-03,19:46:03,6
3683,2015-03-03,19:56:12,39
3684,2015-03-03,19:59:11,32
3685,2015-03-03,20:05:12,45
3686,2015-03-03,20:20:00,32
3687,2015-03-03,20:25:37,17
3688,2015-03-03,20:46:18,3
3689,2015-03-03,21:41:41,18
3690,2015-03-03,21:58:18,21
3691,2015-03-04,11:23:00,14
3692,2015-03-04,11:31:04,24
3693,2015-03-04,11:34:38,18
3694,2015-03-04,11:38:17,26
3695,2015-03-04,12:02:42,20
3696,2015-03-04,12:07:09,35
3697,2015-03-04,12:19:37,14
3698,2015-03-04,12:28:30,28
3699,2015-03-04,12:29:54,27
3700,2015-03-04,12:32:19,31
3701,2015-03-04,12:51:21,51
3702,2015-03-04,12:53:29,43
3703,2015-03-04,12:59:51,39
3704,2015-03-04,13:06:24,29
3705,2015-03-04,13:15:42,37
3706,2015-03-04,13:17:31,48
3707,2015-03-04,13:20:21,29
3708,2015-03-04,13:23:35,52
3709,2015-03-04,13:26:50,17
3710,2015-03-04,13:48:40,11
3711,2015-03-04,13:51:43,12
3712,2015-03-04,14:15:54,30
3713,2015-03-04,14:45:20,23
3714,2015-03-04,14:47:48,1
3715,2015-03-04,14:51:20,7
3716,2015-03-04,14:57:58,24
3717,2015-03-04,15:38:29,19
3718,2015-03-04,15:57:13,26
3719,2015-03-04,16:09:26,34
3720,2015-03-04,16:10:09,33
3721,2015-03-04,16:15:28,23
3722,2015-03-04,16:21:46,32
3723,2015-03-04,16:29:02,7
3724,2015-03-04,16:38:05,34
3725,2015-03-04,16:56:16,46
3726,2015-03-04,17:11:50,24
3727,2015-03-04,17:16:34,51
3728,2015-03-04,17:30:38,40
3729,2015-03-04,17:52:09,20
3730,2015-03-04,17:55:40,49
3731,2015-03-04,18:06:40,46
3732,2015-03-04,18:13:25,18
3733,2015-03-04,18:19:59,31
3734,2015-03-04,18:23:25,23
3735,2015-03-04,18:25:22,4
3736,2015-03-04,18:27:05,48
3737,2015-03-04,18:27:40,37
3738,2015-03-04,18:36:42,52
3739,2015-03-04,18:59:47,25
3740,2015-03-04,19:17:24,36
3741,2015-03-04,19:17:32,50
3742,2015-03-04,19:48:33,8
3743,2015-03-04,19:52:52,29
3744,2015-03-04,20:14:27,38
3745,2015-03-04,20:30:11,49
3746,2015-03-04,20:45:53,35
3747,2015-03-04,20:48:13,43
3748,2015-03-04,20:59:07,31
3749,2015-03-04,21:02:21,49
3750,2015-03-05,11:46:21,5
3751,2015-03-05,11:47:34,19
3752,2015-03-05,11:49:36,45
3753,2015-03-05,12:01:47,5
3754,2015-03-05,12:05:20,31
3755,2015-03-05,12:20:34,1
3756,2015-03-05,12:30:24,51
3757,2015-03-05,12:33:09,12
3758,2015-03-05,12:34:45,28
3759,2015-03-05,12:44:29,11
3760,2015-03-05,12:49:45,4
3761,2015-03-05,12:52:34,20
3762,2015-03-05,13:03:52,34
3763,2015-03-05,13:06:49,24
3764,2015-03-05,13:06:59,43
3765,2015-03-05,13:21:27,17
3766,2015-03-05,13:23:49,26
3767,2015-03-05,13:26:19,51
3768,2015-03-05,13:27:04,20
3769,2015-03-05,13:28:39,34
3770,2015-03-05,13:34:21,34
3771,2015-03-05,13:35:17,41
3772,2015-03-05,13:38:19,50
3773,2015-03-05,13:41:31,3
3774,2015-03-05,13:47:15,15
3775,2015-03-05,13:49:24,30
3776,2015-03-05,13:59:08,40
3777,2015-03-05,14:05:21,29
3778,2015-03-05,14:21:03,20
3779,2015-03-05,14:24:19,19
3780,2015-03-05,14:39:18,10
3781,2015-03-05,15:25:06,9
3782,2015-03-05,15:29:44,14
3783,2015-03-05,15:31:22,33
3784,2015-03-05,15:38:04,13
3785,2015-03-05,15:42:22,47
3786,2015-03-05,15:48:08,29
3787,2015-03-05,15:57:10,1
3788,2015-03-05,16:07:50,2
3789,2015-03-05,16:12:54,18
3790,2015-03-05,16:12:59,27
3791,2015-03-05,16:26:30,19
3792,2015-03-05,16:39:37,15
3793,2015-03-05,17:04:01,27
3794,2015-03-05,17:09:43,30
3795,2015-03-05,17:11:05,51
3796,2015-03-05,17:19:11,34
3797,2015-03-05,17:23:32,16
3798,2015-03-05,17:24:03,38
3799,2015-03-05,17:25:14,20
3800,2015-03-05,17:30:54,13
3801,2015-03-05,17:51:47,3
3802,2015-03-05,18:03:09,20
3803,2015-03-05,18:05:39,26
3804,2015-03-05,18:13:03,6
3805,2015-03-05,18:21:32,43
3806,2015-03-05,18:30:10,19
3807,2015-03-05,18:35:58,20
3808,2015-03-05,18:39:12,3
3809,2015-03-05,18:52:11,39
3810,2015-03-05,18:53:34,52
3811,2015-03-05,19:33:05,51
3812,2015-03-05,20:58:09,26
3813,2015-03-05,21:01:23,8
3814,2015-03-06,11:31:55,31
3815,2015-03-06,11:31:57,45
3816,2015-03-06,12:05:44,43
3817,2015-03-06,12:13:16,37
3818,2015-03-06,12:19:00,44
3819,2015-03-06,12:24:41,32
3820,2015-03-06,12:27:51,3
3821,2015-03-06,12:29:52,52
3822,2015-03-06,12:30:08,18
3823,2015-03-06,12:31:40,4
3824,2015-03-06,12:37:22,29
3825,2015-03-06,12:39:17,29
3826,2015-03-06,12:39:33,32
3827,2015-03-06,12:42:55,45
3828,2015-03-06,12:48:55,51
3829,2015-03-06,13:05:46,8
3830,2015-03-06,13:09:50,18
3831,2015-03-06,13:14:53,39
3832,2015-03-06,13:23:16,1
3833,2015-03-06,13:29:45,37
3834,2015-03-06,13:48:02,29
3835,2015-03-06,13:59:21,46
3836,2015-03-06,14:13:38,45
3837,2015-03-06,14:30:34,4
3838,2015-03-06,14:47:21,40
3839,2015-03-06,15:05:16,3
3840,2015-03-06,15:18:05,45
3841,2015-03-06,15:18:10,29
3842,2015-03-06,15:41:03,44
3843,2015-03-06,15:46:23,39
3844,2015-03-06,15:59:29,4
3845,2015-03-06,16:01:00,52
3846,2015-03-06,16:14:40,8
3847,2015-03-06,16:47:39,52
3848,2015-03-06,17:02:56,7
3849,2015-03-06,17:05:52,12
3850,2015-03-06,17:12:49,2
3851,2015-03-06,17:15:19,31
3852,2015-03-06,17:27:18,11
3853,2015-03-06,17:46:48,11
3854,2015-03-06,18:00:49,4
3855,2015-03-06,18:08:43,44
3856,2015-03-06,18:15:58,2
3857,2015-03-06,18:28:28,40
3858,2015-03-06,18:42:52,50
3859,2015-03-06,18:48:17,51
3860,2015-03-06,18:59:18,8
3861,2015-03-06,19:15:15,17
3862,2015-03-06,19:18:42,22
3863,2015-03-06,19:50:37,40
3864,2015-03-06,19:57:15,26
3865,2015-03-06,19:58:48,15
3866,2015-03-06,20:01:26,48
3867,2015-03-06,20:10:12,25
3868,2015-03-06,20:18:30,29
3869,2015-03-06,20:29:18,12
3870,2015-03-06,20:34:43,21
3871,2015-03-06,21:12:07,47
3872,2015-03-06,21:18:50,37
3873,2015-03-06,21:22:02,25
3874,2015-03-06,21:28:26,40
3875,2015-03-06,21:28:27,29
3876,2015-03-06,21:34:49,10
3877,2015-03-06,22:13:59,41
3878,2015-03-06,22:23:06,12
3879,2015-03-06,22:41:23,25
3880,2015-03-07,11:38:08,6
3881,2015-03-07,11:46:18,46
3882,2015-03-07,11:47:47,32
3883,2015-03-07,11:48:30,43
3884,2015-03-07,11:52:36,40
3885,2015-03-07,12:08:34,11
3886,2015-03-07,12:23:20,45
3887,2015-03-07,12:24:10,51
3888,2015-03-07,12:52:11,52
3889,2015-03-07,13:28:07,27
3890,2015-03-07,14:01:23,52
3891,2015-03-07,14:42:35,52
3892,2015-03-07,15:00:38,41
3893,2015-03-07,15:06:30,51
3894,2015-03-07,15:35:59,23
3895,2015-03-07,16:08:09,9
3896,2015-03-07,16:09:05,31
3897,2015-03-07,16:14:53,11
3898,2015-03-07,16:15:17,36
3899,2015-03-07,16:21:06,5
3900,2015-03-07,16:26:19,12
3901,2015-03-07,16:34:59,19
3902,2015-03-07,17:01:11,17
3903,2015-03-07,17:18:44,6
3904,2015-03-07,17:22:07,26
3905,2015-03-07,17:39:40,51
3906,2015-03-07,17:42:03,5
3907,2015-03-07,18:06:44,28
3908,2015-03-07,18:17:47,10
3909,2015-03-07,18:23:27,17
3910,2015-03-07,18:30:46,51
3911,2015-03-07,18:41:26,48
3912,2015-03-07,18:43:59,10
3913,2015-03-07,18:45:53,44
3914,2015-03-07,19:08:43,29
3915,2015-03-07,19:12:55,47
3916,2015-03-07,19:20:59,23
3917,2015-03-07,19:31:49,42
3918,2015-03-07,19:40:59,14
3919,2015-03-07,19:48:54,22
3920,2015-03-07,19:49:06,41
3921,2015-03-07,20:10:19,7
3922,2015-03-07,20:12:39,38
3923,2015-03-07,20:22:59,12
3924,2015-03-07,20:33:42,19
3925,2015-03-07,20:39:45,47
3926,2015-03-07,20:49:53,21
3927,2015-03-07,20:57:08,31
3928,2015-03-07,21:01:55,19
3929,2015-03-07,21:13:37,29
3930,2015-03-07,21:16:27,27
3931,2015-03-07,21:23:14,42
3932,2015-03-07,21:49:12,43
3933,2015-03-07,22:18:41,21
3934,2015-03-07,22:31:24,37
3935,2015-03-07,22:42:37,23
3936,2015-03-07,22:59:17,28
3937,2015-03-07,23:02:35,37
3938,2015-03-08,11:50:19,28
3939,2015-03-08,12:22:52,40
3940,2015-03-08,12:29:28,16
3941,2015-03-08,12:31:16,49
3942,2015-03-08,12:34:14,6
3943,2015-03-08,12:37:23,5
3944,2015-03-08,12:58:48,3
3945,2015-03-08,13:08:44,2
3946,2015-03-08,13:16:01,20
3947,2015-03-08,13:18:56,22
3948,2015-03-08,13:25:26,50
3949,2015-03-08,13:33:30,9
3950,2015-03-08,13:43:32,33
3951,2015-03-08,14:14:25,25
3952,2015-03-08,14:14:42,28
3953,2015-03-08,14:35:06,41
3954,2015-03-08,14:38:40,11
3955,2015-03-08,14:46:52,51
3956,2015-03-08,14:53:46,11
3957,2015-03-08,15:02:47,49
3958,2015-03-08,15:13:04,49
3959,2015-03-08,15:18:05,30
3960,2015-03-08,15:56:08,44
3961,2015-03-08,15:56:48,11
3962,2015-03-08,15:58:21,1
3963,2015-03-08,15:59:35,2
3964,2015-03-08,16:16:42,39
3965,2015-03-08,16:26:39,18
3966,2015-03-08,16:32:58,51
3967,2015-03-08,16:48:23,42
3968,2015-03-08,16:55:44,39
3969,2015-03-08,16:57:55,51
3970,2015-03-08,17:07:58,49
3971,2015-03-08,17:13:18,24
3972,2015-03-08,17:29:55,50
3973,2015-03-08,17:34:55,3
3974,2015-03-08,17:41:34,45
3975,2015-03-08,17:46:49,33
3976,2015-03-08,17:51:53,3
3977,2015-03-08,17:52:16,23
3978,2015-03-08,17:55:21,23
3979,2015-03-08,18:11:37,28
3980,2015-03-08,18:19:16,47
3981,2015-03-08,18:19:19,50
3982,2015-03-08,18:19:27,6
3983,2015-03-08,18:25:31,2
3984,2015-03-08,18:28:07,48
3985,2015-03-08,18:29:24,29
3986,2015-03-08,18:29:51,35
3987,2015-03-08,18:33:21,3
3988,2015-03-08,19:27:14,21
3989,2015-03-08,19:53:16,10
3990,2015-03-08,19:56:35,8
3991,2015-03-08,20:03:54,52
3992,2015-03-08,20:14:02,34
3993,2015-03-08,20:29:17,36
3994,2015-03-08,20:30:09,44
3995,2015-03-08,20:47:41,32
3996,2015-03-08,20:51:13,32
3997,2015-03-08,20:55:45,26
3998,2015-03-08,21:36:47,5
3999,2015-03-08,21:47:00,36
4000,2015-03-09,11:34:01,35
4001,2015-03-09,11:41:53,16
4002,2015-03-09,11:46:21,45
4003,2015-03-09,11:49:50,6
4004,2015-03-09,11:53:06,1
4005,2015-03-09,12:40:14,15
4006,2015-03-09,12:44:49,45
4007,2015-03-09,13:03:46,46
4008,2015-03-09,13:03:47,43
4009,2015-03-09,13:06:54,23
4010,2015-03-09,13:07:43,49
4011,2015-03-09,13:12:55,33
4012,2015-03-09,13:17:54,35
4013,2015-03-09,13:31:53,36
4014,2015-03-09,13:39:39,44
4015,2015-03-09,14:05:48,3
4016,2015-03-09,14:09:30,29
4017,2015-03-09,14:20:15,29
4018,2015-03-09,14:46:33,3
4019,2015-03-09,14:55:28,51
4020,2015-03-09,15:30:34,30
4021,2015-03-09,15:39:32,3
4022,2015-03-09,16:15:29,37
4023,2015-03-09,16:18:37,46
4024,2015-03-09,16:26:31,13
4025,2015-03-09,16:38:56,28
4026,2015-03-09,16:46:41,46
4027,2015-03-09,16:50:50,18
4028,2015-03-09,17:04:08,43
4029,2015-03-09,17:08:55,2
4030,2015-03-09,17:10:40,13
4031,2015-03-09,17:26:17,33
4032,2015-03-09,17:40:50,46
4033,2015-03-09,17:43:46,20
4034,2015-03-09,17:48:17,16
4035,2015-03-09,17:54:50,40
4036,2015-03-09,17:56:04,49
4037,2015-03-09,18:01:34,18
4038,2015-03-09,18:04:03,18
4039,2015-03-09,18:13:22,52
4040,2015-03-09,18:31:54,38
4041,2015-03-09,18:33:34,27
4042,2015-03-09,18:37:43,8
4043,2015-03-09,18:37:57,34
4044,2015-03-09,18:59:49,39
4045,2015-03-09,19:07:54,18
4046,2015-03-09,19:19:40,3
4047,2015-03-09,19:41:26,10
4048,2015-03-09,19:42:52,39
4049,2015-03-09,20:22:42,4
4050,2015-03-09,20:23:00,15
4051,2015-03-09,20:28:51,15
4052,2015-03-09,20:51:47,45
4053,2015-03-09,21:23:40,26
4054,2015-03-09,21:39:28,27
4055,2015-03-09,21:58:39,15
4056,2015-03-10,11:25:36,1
4057,2015-03-10,11:28:54,36
4058,2015-03-10,11:36:03,17
4059,2015-03-10,12:06:00,24
4060,2015-03-10,12:25:20,9
4061,2015-03-10,12:27:06,34
4062,2015-03-10,12:29:59,35
4063,2015-03-10,12:34:52,41
4064,2015-03-10,12:39:50,22
4065,2015-03-10,12:47:09,35
4066,2015-03-10,12:50:46,10
4067,2015-03-10,12:53:35,16
4068,2015-03-10,12:56:40,12
4069,2015-03-10,13:04:35,2
4070,2015-03-10,13:09:33,34
4071,2015-03-10,13:11:32,21
4072,2015-03-10,13:19:51,2
4073,2015-03-10,13:25:22,43
4074,2015-03-10,13:33:17,44
4075,2015-03-10,13:41:38,21
4076,2015-03-10,13:43:55,13
4077,2015-03-10,13:55:11,41
4078,2015-03-10,14:06:41,44
4079,2015-03-10,14:36:45,45
4080,2015-03-10,14:38:10,33
4081,2015-03-10,14:41:40,17
4082,2015-03-10,14:53:14,43
4083,2015-03-10,14:53:51,50
4084,2015-03-10,14:56:15,16
4085,2015-03-10,14:58:08,46
4086,2015-03-10,15:01:10,29
4087,2015-03-10,15:42:01,43
4088,2015-03-10,15:48:01,5
4089,2015-03-10,16:04:11,38
4090,2015-03-10,16:43:06,36
4091,2015-03-10,16:43:37,26
4092,2015-03-10,16:49:23,28
4093,2015-03-10,17:11:16,37
4094,2015-03-10,17:13:54,35
4095,2015-03-10,17:22:03,46
4096,2015-03-10,17:44:06,22
4097,2015-03-10,17:57:38,25
4098,2015-03-10,18:20:47,9
4099,2015-03-10,18:21:25,44
4100,2015-03-10,18:30:06,51
4101,2015-03-10,18:42:29,30
4102,2015-03-10,18:45:32,11
4103,2015-03-10,19:10:04,27
4104,2015-03-10,19:14:28,1
4105,2015-03-10,19:30:41,41
4106,2015-03-10,20:08:25,21
4107,2015-03-10,20:17:32,10
4108,2015-03-10,20:20:38,16
4109,2015-03-10,20:45:34,29
4110,2015-03-10,20:55:20,25
4111,2015-03-10,21:05:08,34
4112,2015-03-10,21:23:19,38
4113,2015-03-10,22:13:47,37
4114,2015-03-10,22:18:08,38
4115,2015-03-11,12:01:41,9
4116,2015-03-11,12:02:01,3
4117,2015-03-11,12:06:00,13
4118,2015-03-11,12:10:49,44
4119,2015-03-11,12:17:41,24
4120,2015-03-11,12:31:01,39
4121,2015-03-11,12:37:36,28
4122,2015-03-11,12:44:34,49
4123,2015-03-11,12:53:38,26
4124,2015-03-11,12:54:05,9
4125,2015-03-11,13:00:09,3
4126,2015-03-11,13:07:26,26
4127,2015-03-11,13:09:51,9
4128,2015-03-11,13:20:46,40
4129,2015-03-11,13:21:18,49
4130,2015-03-11,13:22:05,25
4131,2015-03-11,13:45:13,27
4132,2015-03-11,13:49:46,39
4133,2015-03-11,14:05:09,34
4134,2015-03-11,14:23:53,50
4135,2015-03-11,14:25:34,26
4136,2015-03-11,14:33:24,22
4137,2015-03-11,14:33:39,50
4138,2015-03-11,14:39:14,51
4139,2015-03-11,14:39:27,41
4140,2015-03-11,15:01:55,25
4141,2015-03-11,15:22:38,52
4142,2015-03-11,15:36:22,34
4143,2015-03-11,15:39:09,5
4144,2015-03-11,16:20:07,36
4145,2015-03-11,16:23:58,13
4146,2015-03-11,16:25:58,4
4147,2015-03-11,16:37:46,20
4148,2015-03-11,16:40:21,28
4149,2015-03-11,16:43:33,34
4150,2015-03-11,16:45:38,37
4151,2015-03-11,16:49:53,47
4152,2015-03-11,16:51:16,32
4153,2015-03-11,17:08:05,43
4154,2015-03-11,17:11:37,4
4155,2015-03-11,17:12:58,25
4156,2015-03-11,17:18:27,5
4157,2015-03-11,17:29:31,48
4158,2015-03-11,17:33:30,27
4159,2015-03-11,17:37:24,52
4160,2015-03-11,18:17:39,37
4161,2015-03-11,18:24:12,26
4162,2015-03-11,18:27:59,35
4163,2015-03-11,18:28:15,52
4164,2015-03-11,18:33:24,5
4165,2015-03-11,18:39:21,13
4166,2015-03-11,18:44:57,46
4167,2015-03-11,18:46:52,51
4168,2015-03-11,19:25:05,23
4169,2015-03-11,19:52:29,43
4170,2015-03-11,20:01:57,20
4171,2015-03-11,21:35:22,47
4172,2015-03-11,21:49:42,16
4173,2015-03-11,22:03:13,20
4174,2015-03-11,22:22:00,35
4175,2015-03-11,22:27:17,16
4176,2015-03-11,22:28:40,34
4177,2015-03-12,11:26:04,34
4178,2015-03-12,11:37:02,11
4179,2015-03-12,11:56:55,45
4180,2015-03-12,12:00:07,17
4181,2015-03-12,12:08:19,25
4182,2015-03-12,12:13:53,8
4183,2015-03-12,12:18:35,20
4184,2015-03-12,12:19:43,48
4185,2015-03-12,12:34:53,6
4186,2015-03-12,12:38:05,10
4187,2015-03-12,12:44:27,30
4188,2015-03-12,13:03:40,16
4189,2015-03-12,13:15:42,41
4190,2015-03-12,13:50:53,1
4191,2015-03-12,13:55:19,52
4192,2015-03-12,13:56:27,25
4193,2015-03-12,14:05:44,52
4194,2015-03-12,14:30:20,20
4195,2015-03-12,14:47:42,36
4196,2015-03-12,15:25:24,25
4197,2015-03-12,15:37:29,13
4198,2015-03-12,15:38:35,26
4199,2015-03-12,15:47:43,51
4200,2015-03-12,15:48:08,35
4201,2015-03-12,15:50:03,9
4202,2015-03-12,15:51:32,26
4203,2015-03-12,16:06:48,10
4204,2015-03-12,16:10:28,29
4205,2015-03-12,16:23:53,34
4206,2015-03-12,16:28:16,28
4207,2015-03-12,16:39:49,33
4208,2015-03-12,17:00:06,5
4209,2015-03-12,17:06:27,5
4210,2015-03-12,17:14:55,28
4211,2015-03-12,17:34:27,20
4212,2015-03-12,17:44:49,39
4213,2015-03-12,18:08:25,35
4214,2015-03-12,18:09:43,33
4215,2015-03-12,18:21:31,51
4216,2015-03-12,18:23:38,42
4217,2015-03-12,18:28:33,9
4218,2015-03-12,18:29:17,15
4219,2015-03-12,18:45:21,17
4220,2015-03-12,18:55:05,4
4221,2015-03-12,19:07:06,36
4222,2015-03-12,19:11:01,48
4223,2015-03-12,19:39:15,4
4224,2015-03-12,20:19:32,10
4225,2015-03-12,20:30:07,1
4226,2015-03-12,20:58:53,14
4227,2015-03-12,22:03:24,5
4228,2015-03-13,11:21:11,20
4229,2015-03-13,11:26:40,28
4230,2015-03-13,12:03:46,11
4231,2015-03-13,12:11:55,34
4232,2015-03-13,12:22:05,19
4233,2015-03-13,12:26:06,18
4234,2015-03-13,12:26:55,9
4235,2015-03-13,12:43:20,19
4236,2015-03-13,12:46:50,1
4237,2015-03-13,12:53:21,17
4238,2015-03-13,12:57:25,35
4239,2015-03-13,12:58:26,29
4240,2015-03-13,13:06:51,4
4241,2015-03-13,13:07:16,33
4242,2015-03-13,13:15:50,2
4243,2015-03-13,13:32:08,18
4244,2015-03-13,13:32:38,22
4245,2015-03-13,13:35:44,15
4246,2015-03-13,14:29:34,47
4247,2015-03-13,14:34:24,46
4248,2015-03-13,14:52:08,30
4249,2015-03-13,14:57:41,26
4250,2015-03-13,15:18:42,27
4251,2015-03-13,15:27:34,10
4252,2015-03-13,15:31:07,18
4253,2015-03-13,16:26:31,46
4254,2015-03-13,16:59:32,50
